Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
2.9	5	257	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
2.9	5	257	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	2.09715e-12	0	0	0
2.9	5	257	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
2.9	5	258	netdev://[00:00:00:00:00:0b]	InInterests	2.09715e-12	6.3488e-14	0	0
2.9	5	258	netdev://[00:00:00:00:00:0b]	OutInterests	2.09715e-12	6.9632e-14	0	0
2.9	5	258	netdev://[00:00:00:00:00:0b]	InData	2.09715e-12	7.20896e-13	0	0
2.9	5	258	netdev://[00:00:00:00:00:0b]	OutData	2.09715e-12	7.14752e-13	0	0
2.9	5	258	netdev://[00:00:00:00:00:0b]	InNacks	0	0	0	0
2.9	5	258	netdev://[00:00:00:00:00:0b]	OutNacks	0	0	0	0
2.9	5	258	netdev://[00:00:00:00:00:0b]	InSatisfiedInterests	2.09715e-12	0	0	0
2.9	5	258	netdev://[00:00:00:00:00:0b]	InTimedOutInterests	0	0	0	0
2.9	5	258	netdev://[00:00:00:00:00:0b]	OutSatisfiedInterests	2.09715e-12	0	0	0
2.9	5	258	netdev://[00:00:00:00:00:0b]	OutTimedOutInterests	0	0	0	0
2.9	5	-1	all	SatisfiedInterests	4.19431e-12	0	0	0
2.9	5	-1	all	TimedOutInterests	0	0	0	0
2.9	6	1	internal://	InInterests	0	0	0	0
2.9	6	1	internal://	OutInterests	0	0	0	0
2.9	6	1	internal://	InData	0	0	0	0
2.9	6	1	internal://	OutData	0	0	0	0
2.9	6	1	internal://	InNacks	0	0	0	0
2.9	6	1	internal://	OutNacks	0	0	0	0
2.9	6	1	internal://	InSatisfiedInterests	0	0	0	0
2.9	6	1	internal://	InTimedOutInterests	0	0	0	0
2.9	6	1	internal://	OutSatisfiedInterests	2.14748e-18	0	0	0
2.9	6	1	internal://	OutTimedOutInterests	0	0	0	0
2.9	6	2	internal://	InInterests	0	0	0	0
2.9	6	2	internal://	OutInterests	0	0	0	0
2.9	6	2	internal://	InData	0	0	0	0
2.9	6	2	internal://	OutData	0	0	0	0
2.9	6	2	internal://	InNacks	0	0	0	0
2.9	6	2	internal://	OutNacks	0	0	0	0
2.9	6	2	internal://	InSatisfiedInterests	1.50324e-18	0	0	0
2.9	6	2	internal://	InTimedOutInterests	0	0	0	0
2.9	6	2	internal://	OutSatisfiedInterests	0	0	0	0
2.9	6	2	internal://	OutTimedOutInterests	0	0	0	0
2.9	6	256	internal://	InInterests	0	0	0	0
2.9	6	256	internal://	OutInterests	0	0	0	0
2.9	6	256	internal://	InData	0	0	0	0
2.9	6	256	internal://	OutData	0	0	0	0
2.9	6	256	internal://	InNacks	0	0	0	0
2.9	6	256	internal://	OutNacks	0	0	0	0
2.9	6	256	internal://	InSatisfiedInterests	6.44245e-19	0	0	0
2.9	6	256	internal://	InTimedOutInterests	0	0	0	0
2.9	6	256	internal://	OutSatisfiedInterests	0	0	0	0
2.9	6	256	internal://	OutTimedOutInterests	0	0	0	0
2.9	6	257	netdev://[00:00:00:00:00:08]	InInterests	2.09715e-12	6.9632e-14	0	0
2.9	6	257	netdev://[00:00:00:00:00:08]	OutInterests	2.09715e-12	6.3488e-14	0	0
2.9	6	257	netdev://[00:00:00:00:00:08]	InData	2.09715e-12	7.14752e-13	0	0
2.9	6	257	netdev://[00:00:00:00:00:08]	OutData	6.29146e-12	2.1504e-12	0	0
2.9	6	257	netdev://[00:00:00:00:00:08]	InNacks	0	0	0	0
2.9	6	257	netdev://[00:00:00:00:00:08]	OutNacks	0	0	0	0
2.9	6	257	netdev://[00:00:00:00:00:08]	InSatisfiedInterests	4.1943e-12	0	0	0
2.9	6	257	netdev://[00:00:00:00:00:08]	InTimedOutInterests	0	0	0	0
2.9	6	257	netdev://[00:00:00:00:00:08]	OutSatisfiedInterests	2.09715e-12	0	0	0
2.9	6	257	netdev://[00:00:00:00:00:08]	OutTimedOutInterests	0	0	0	0
2.9	6	258	netdev://[00:00:00:00:00:0a]	InInterests	2.09715e-12	6.9632e-14	0	0
2.9	6	258	netdev://[00:00:00:00:00:0a]	OutInterests	2.09715e-12	6.3488e-14	0	0
2.9	6	258	netdev://[00:00:00:00:00:0a]	InData	2.09715e-12	7.14752e-13	0	0
2.9	6	258	netdev://[00:00:00:00:00:0a]	OutData	4.1943e-12	1.43565e-12	0	0
2.9	6	258	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
2.9	6	258	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
2.9	6	258	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	2.09715e-12	0	0	0
2.9	6	258	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
2.9	6	258	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	2.09715e-12	0	0	0
2.9	6	258	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
2.9	6	259	netdev://[00:00:00:00:00:0c]	InInterests	2.09715e-12	6.9632e-14	0	0
2.9	6	259	netdev://[00:00:00:00:00:0c]	OutInterests	2.09715e-12	6.3488e-14	0	0
2.9	6	259	netdev://[00:00:00:00:00:0c]	InData	2.09715e-12	7.14752e-13	0	0
2.9	6	259	netdev://[00:00:00:00:00:0c]	OutData	2.09715e-12	7.20896e-13	0	0
2.9	6	259	netdev://[00:00:00:00:00:0c]	InNacks	0	0	0	0
2.9	6	259	netdev://[00:00:00:00:00:0c]	OutNacks	0	0	0	0
2.9	6	259	netdev://[00:00:00:00:00:0c]	InSatisfiedInterests	0	0	0	0
2.9	6	259	netdev://[00:00:00:00:00:0c]	InTimedOutInterests	0	0	0	0
2.9	6	259	netdev://[00:00:00:00:00:0c]	OutSatisfiedInterests	2.09715e-12	0	0	0
2.9	6	259	netdev://[00:00:00:00:00:0c]	OutTimedOutInterests	0	0	0	0
2.9	6	-1	all	SatisfiedInterests	6.29146e-12	0	0	0
2.9	6	-1	all	TimedOutInterests	0	0	0	0
3	0	1	internal://	InInterests	0	0	0	0
3	0	1	internal://	OutInterests	0	0	0	0
3	0	1	internal://	InData	0	0	0	0
3	0	1	internal://	OutData	0	0	0	0
3	0	1	internal://	InNacks	0	0	0	0
3	0	1	internal://	OutNacks	0	0	0	0
3	0	1	internal://	InSatisfiedInterests	0	0	0	0
3	0	1	internal://	InTimedOutInterests	0	0	0	0
3	0	1	internal://	OutSatisfiedInterests	2.57698e-19	0	0	0
3	0	1	internal://	OutTimedOutInterests	0	0	0	0
3	0	2	internal://	InInterests	0	0	0	0
3	0	2	internal://	OutInterests	0	0	0	0
3	0	2	internal://	InData	0	0	0	0
3	0	2	internal://	OutData	0	0	0	0
3	0	2	internal://	InNacks	0	0	0	0
3	0	2	internal://	OutNacks	0	0	0	0
3	0	2	internal://	InSatisfiedInterests	2.14748e-19	0	0	0
3	0	2	internal://	InTimedOutInterests	0	0	0	0
3	0	2	internal://	OutSatisfiedInterests	0	0	0	0
3	0	2	internal://	OutTimedOutInterests	0	0	0	0
3	0	256	internal://	InInterests	0	0	0	0
3	0	256	internal://	OutInterests	0	0	0	0
3	0	256	internal://	InData	0	0	0	0
3	0	256	internal://	OutData	0	0	0	0
3	0	256	internal://	InNacks	0	0	0	0
3	0	256	internal://	OutNacks	0	0	0	0
3	0	256	internal://	InSatisfiedInterests	4.29497e-20	0	0	0
3	0	256	internal://	InTimedOutInterests	0	0	0	0
3	0	256	internal://	OutSatisfiedInterests	0	0	0	0
3	0	256	internal://	OutTimedOutInterests	0	0	0	0
3	0	257	netdev://[00:00:00:00:00:01]	InInterests	4.1943e-13	1.26976e-14	0	0
3	0	257	netdev://[00:00:00:00:00:01]	OutInterests	4.1943e-13	1.39264e-14	0	0
3	0	257	netdev://[00:00:00:00:00:01]	InData	4.1943e-13	1.44179e-13	0	0
3	0	257	netdev://[00:00:00:00:00:01]	OutData	4.1943e-13	1.4295e-13	0	0
3	0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
3	0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
3	0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
3	0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
3	0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	4.1943e-13	0	0	0
3	0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
3	0	258	appFace://	InInterests	0	0	0	0
3	0	258	appFace://	OutInterests	5.03316e-13	1.26976e-14	0	0
3	0	258	appFace://	InData	0	0	0	0
3	0	258	appFace://	OutData	8.38861e-13	2.8713e-13	0	0
3	0	258	appFace://	InNacks	0	0	0	0
3	0	258	appFace://	OutNacks	0	0	0	0
3	0	258	appFace://	InSatisfiedInterests	4.1943e-13	0	0	0
3	0	258	appFace://	InTimedOutInterests	0	0	0	0
3	0	258	appFace://	OutSatisfiedInterests	0	0	0	0
3	0	258	appFace://	OutTimedOutInterests	0	0	0	0
3	0	-1	all	SatisfiedInterests	4.19431e-13	0	0	0
3	0	-1	all	TimedOutInterests	0	0	0	0
3	1	1	internal://	InInterests	0	0	0	0
3	1	1	internal://	OutInterests	0	0	0	0
3	1	1	internal://	InData	0	0	0	0
3	1	1	internal://	OutData	0	0	0	0
3	1	1	internal://	InNacks	0	0	0	0
3	1	1	internal://	OutNacks	0	0	0	0
3	1	1	internal://	InSatisfiedInterests	0	0	0	0
3	1	1	internal://	InTimedOutInterests	0	0	0	0
3	1	1	internal://	OutSatisfiedInterests	2.57698e-19	0	0	0
3	1	1	internal://	OutTimedOutInterests	0	0	0	0
3	1	2	internal://	InInterests	0	0	0	0
3	1	2	internal://	OutInterests	0	0	0	0
3	1	2	internal://	InData	0	0	0	0
3	1	2	internal://	OutData	0	0	0	0
3	1	2	internal://	InNacks	0	0	0	0
3	1	2	internal://	OutNacks	0	0	0	0
3	1	2	internal://	InSatisfiedInterests	2.14748e-19	0	0	0
3	1	2	internal://	InTimedOutInterests	0	0	0	0
3	1	2	internal://	OutSatisfiedInterests	0	0	0	0
3	1	2	internal://	OutTimedOutInterests	0	0	0	0
3	1	256	internal://	InInterests	0	0	0	0
3	1	256	internal://	OutInterests	0	0	0	0
3	1	256	internal://	InData	0	0	0	0
3	1	256	internal://	OutData	0	0	0	0
3	1	256	internal://	InNacks	0	0	0	0
3	1	256	internal://	OutNacks	0	0	0	0
3	1	256	internal://	InSatisfiedInterests	4.29497e-20	0	0	0
3	1	256	internal://	InTimedOutInterests	0	0	0	0
3	1	256	internal://	OutSatisfiedInterests	0	0	0	0
3	1	256	internal://	OutTimedOutInterests	0	0	0	0
3	1	257	netdev://[00:00:00:00:00:03]	InInterests	4.1943e-13	1.26976e-14	0	0
3	1	257	netdev://[00:00:00:00:00:03]	OutInterests	4.1943e-13	1.39264e-14	0	0
3	1	257	netdev://[00:00:00:00:00:03]	InData	4.1943e-13	1.44179e-13	0	0
3	1	257	netdev://[00:00:00:00:00:03]	OutData	4.1943e-13	1.4295e-13	0	0
3	1	257	netdev://[00:00:00:00:00:03]	InNacks	0	0	0	0
3	1	257	netdev://[00:00:00:00:00:03]	OutNacks	0	0	0	0
3	1	257	netdev://[00:00:00:00:00:03]	InSatisfiedInterests	0	0	0	0
3	1	257	netdev://[00:00:00:00:00:03]	InTimedOutInterests	0	0	0	0
3	1	257	netdev://[00:00:00:00:00:03]	OutSatisfiedInterests	4.1943e-13	0	0	0
3	1	257	netdev://[00:00:00:00:00:03]	OutTimedOutInterests	0	0	0	0
3	1	258	appFace://	InInterests	0	0	0	0
3	1	258	appFace://	OutInterests	5.03316e-13	1.26976e-14	0	0
3	1	258	appFace://	InData	0	0	0	0
3	1	258	appFace://	OutData	8.38861e-13	2.8713e-13	0	0
3	1	258	appFace://	InNacks	0	0	0	0
3	1	258	appFace://	OutNacks	0	0	0	0
3	1	258	appFace://	InSatisfiedInterests	4.1943e-13	0	0	0
3	1	258	appFace://	InTimedOutInterests	0	0	0	0
3	1	258	appFace://	OutSatisfiedInterests	0	0	0	0
3	1	258	appFace://	OutTimedOutInterests	0	0	0	0
3	1	-1	all	SatisfiedInterests	4.19431e-13	0	0	0
3	1	-1	all	TimedOutInterests	0	0	0	0
3	2	1	internal://	InInterests	0	0	0	0
3	2	1	internal://	OutInterests	0	0	0	0
3	2	1	internal://	InData	0	0	0	0
3	2	1	internal://	OutData	0	0	0	0
3	2	1	internal://	InNacks	0	0	0	0
3	2	1	internal://	OutNacks	0	0	0	0
3	2	1	internal://	InSatisfiedInterests	0	0	0	0
3	2	1	internal://	InTimedOutInterests	0	0	0	0
3	2	1	internal://	OutSatisfiedInterests	3.43597e-19	0	0	0
3	2	1	internal://	OutTimedOutInterests	0	0	0	0
3	2	2	internal://	InInterests	0	0	0	0
3	2	2	internal://	OutInterests	0	0	0	0
3	2	2	internal://	InData	0	0	0	0
3	2	2	internal://	OutData	0	0	0	0
3	2	2	internal://	InNacks	0	0	0	0
3	2	2	internal://	OutNacks	0	0	0	0
3	2	2	internal://	InSatisfiedInterests	2.57698e-19	0	0	0
3	2	2	internal://	InTimedOutInterests	0	0	0	0
3	2	2	internal://	OutSatisfiedInterests	0	0	0	0
3	2	2	internal://	OutTimedOutInterests	0	0	0	0
3	2	256	internal://	InInterests	0	0	0	0
3	2	256	internal://	OutInterests	0	0	0	0
3	2	256	internal://	InData	0	0	0	0
3	2	256	internal://	OutData	0	0	0	0
3	2	256	internal://	InNacks	0	0	0	0
3	2	256	internal://	OutNacks	0	0	0	0
3	2	256	internal://	InSatisfiedInterests	8.58993e-20	0	0	0
3	2	256	internal://	InTimedOutInterests	0	0	0	0
3	2	256	internal://	OutSatisfiedInterests	0	0	0	0
3	2	256	internal://	OutTimedOutInterests	0	0	0	0
3	2	257	netdev://[00:00:00:00:00:05]	InInterests	4.1943e-13	1.26976e-14	0	0
3	2	257	netdev://[00:00:00:00:00:05]	OutInterests	4.1943e-13	1.39264e-14	0	0
3	2	257	netdev://[00:00:00:00:00:05]	InData	4.1943e-13	1.44179e-13	0	0
3	2	257	netdev://[00:00:00:00:00:05]	OutData	4.1943e-13	1.4295e-13	0	0
3	2	257	netdev://[00:00:00:00:00:05]	InNacks	0	0	0	0
3	2	257	netdev://[00:00:00:00:00:05]	OutNacks	0	0	0	0
3	2	257	netdev://[00:00:00:00:00:05]	InSatisfiedInterests	0	0	0	0
3	2	257	netdev://[00:00:00:00:00:05]	InTimedOutInterests	0	0	0	0
3	2	257	netdev://[00:00:00:00:00:05]	OutSatisfiedInterests	4.1943e-13	0	0	0
3	2	257	netdev://[00:00:00:00:00:05]	OutTimedOutInterests	0	0	0	0
3	2	258	appFace://	InInterests	0	0	0	0
3	2	258	appFace://	OutInterests	5.03316e-13	1.26976e-14	0	0
3	2	258	appFace://	InData	0	0	0	0
3	2	258	appFace://	OutData	8.38861e-13	2.8713e-13	0	0
3	2	258	appFace://	InNacks	0	0	0	0
3	2	258	appFace://	OutNacks	0	0	0	0
3	2	258	appFace://	InSatisfiedInterests	4.1943e-13	0	0	0
3	2	258	appFace://	InTimedOutInterests	0	0	0	0
3	2	258	appFace://	OutSatisfiedInterests	0	0	0	0
3	2	258	appFace://	OutTimedOutInterests	0	0	0	0
3	2	-1	all	SatisfiedInterests	4.19431e-13	0	0	0
3	2	-1	all	TimedOutInterests	0	0	0	0
3	3	1	internal://	InInterests	0	0	0	0
3	3	1	internal://	OutInterests	0	0	0	0
3	3	1	internal://	InData	0	0	0	0
3	3	1	internal://	OutData	0	0	0	0
3	3	1	internal://	InNacks	0	0	0	0
3	3	1	internal://	OutNacks	0	0	0	0
3	3	1	internal://	InSatisfiedInterests	0	0	0	0
3	3	1	internal://	InTimedOutInterests	0	0	0	0
3	3	1	internal://	OutSatisfiedInterests	3.00648e-19	0	0	0
3	3	1	internal://	OutTimedOutInterests	0	0	0	0
3	3	2	internal://	InInterests	0	0	0	0
3	3	2	internal://	OutInterests	0	0	0	0
3	3	2	internal://	InData	0	0	0	0
3	3	2	internal://	OutData	0	0	0	0
3	3	2	internal://	InNacks	0	0	0	0
3	3	2	internal://	OutNacks	0	0	0	0
3	3	2	internal://	InSatisfiedInterests	2.14748e-19	0	0	0
3	3	2	internal://	InTimedOutInterests	0	0	0	0
3	3	2	internal://	OutSatisfiedInterests	0	0	0	0
3	3	2	internal://	OutTimedOutInterests	0	0	0	0
3	3	256	internal://	InInterests	0	0	0	0
3	3	256	internal://	OutInterests	0	0	0	0
3	3	256	internal://	InData	0	0	0	0
3	3	256	internal://	OutData	0	0	0	0
3	3	256	internal://	InNacks	0	0	0	0
3	3	256	internal://	OutNacks	0	0	0	0
3	3	256	internal://	InSatisfiedInterests	8.58993e-20	0	0	0
3	3	256	internal://	InTimedOutInterests	0	0	0	0
3	3	256	internal://	OutSatisfiedInterests	0	0	0	0
3	3	256	internal://	OutTimedOutInterests	0	0	0	0
3	3	257	netdev://[00:00:00:00:00:02]	InInterests	4.1943e-13	1.39264e-14	0	0
3	3	257	netdev://[00:00:00:00:00:02]	OutInterests	4.1943e-13	1.26976e-14	0	0
3	3	257	netdev://[00:00:00:00:00:02]	InData	4.1943e-13	1.4295e-13	0	0
3	3	257	netdev://[00:00:00:00:00:02]	OutData	4.1943e-13	1.44179e-13	0	0
3	3	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
3	3	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
3	3	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	4.1943e-13	0	0	0
3	3	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
3	3	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	4.1943e-13	0	0	0
3	3	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
3	3	258	netdev://[00:00:00:00:00:07]	InInterests	4.1943e-13	1.26976e-14	0	0
3	3	258	netdev://[00:00:00:00:00:07]	OutInterests	4.1943e-13	1.39264e-14	0	0
3	3	258	netdev://[00:00:00:00:00:07]	InData	1.25829e-12	4.3008e-13	0	0
3	3	258	netdev://[00:00:00:00:00:07]	OutData	4.1943e-13	1.4295e-13	0	0
3	3	258	netdev://[00:00:00:00:00:07]	InNacks	0	0	0	0
3	3	258	netdev://[00:00:00:00:00:07]	OutNacks	0	0	0	0
3	3	258	netdev://[00:00:00:00:00:07]	InSatisfiedInterests	4.1943e-13	0	0	0
3	3	258	netdev://[00:00:00:00:00:07]	InTimedOutInterests	0	0	0	0
3	3	258	netdev://[00:00:00:00:00:07]	OutSatisfiedInterests	4.1943e-13	0	0	0
3	3	258	netdev://[00:00:00:00:00:07]	OutTimedOutInterests	0	0	0	0
3	3	-1	all	SatisfiedInterests	8.38861e-13	0	0	0
3	3	-1	all	TimedOutInterests	0	0	0	0
3	4	1	internal://	InInterests	0	0	0	0
3	4	1	internal://	OutInterests	0	0	0	0
3	4	1	internal://	InData	0	0	0	0
3	4	1	internal://	OutData	0	0	0	0
3	4	1	internal://	InNacks	0	0	0	0
3	4	1	internal://	OutNacks	0	0	0	0
3	4	1	internal://	InSatisfiedInterests	0	0	0	0
3	4	1	internal://	InTimedOutInterests	0	0	0	0
3	4	1	internal://	OutSatisfiedInterests	3.00648e-19	0	0	0
3	4	1	internal://	OutTimedOutInterests	0	0	0	0
3	4	2	internal://	InInterests	0	0	0	0
3	4	2	internal://	OutInterests	0	0	0	0
3	4	2	internal://	InData	0	0	0	0
3	4	2	internal://	OutData	0	0	0	0
3	4	2	internal://	InNacks	0	0	0	0
3	4	2	internal://	OutNacks	0	0	0	0
3	4	2	internal://	InSatisfiedInterests	2.14748e-19	0	0	0
3	4	2	internal://	InTimedOutInterests	0	0	0	0
3	4	2	internal://	OutSatisfiedInterests	0	0	0	0
3	4	2	internal://	OutTimedOutInterests	0	0	0	0
3	4	256	internal://	InInterests	0	0	0	0
3	4	256	internal://	OutInterests	0	0	0	0
3	4	256	internal://	InData	0	0	0	0
3	4	256	internal://	OutData	0	0	0	0
3	4	256	internal://	InNacks	0	0	0	0
3	4	256	internal://	OutNacks	0	0	0	0
3	4	256	internal://	InSatisfiedInterests	8.58993e-20	0	0	0
3	4	256	internal://	InTimedOutInterests	0	0	0	0
3	4	256	internal://	OutSatisfiedInterests	0	0	0	0
3	4	256	internal://	OutTimedOutInterests	0	0	0	0
3	4	257	netdev://[00:00:00:00:00:04]	InInterests	4.1943e-13	1.39264e-14	0	0
3	4	257	netdev://[00:00:00:00:00:04]	OutInterests	4.1943e-13	1.26976e-14	0	0
3	4	257	netdev://[00:00:00:00:00:04]	InData	4.1943e-13	1.4295e-13	0	0
3	4	257	netdev://[00:00:00:00:00:04]	OutData	4.1943e-13	1.44179e-13	0	0
3	4	257	netdev://[00:00:00:00:00:04]	InNacks	0	0	0	0
3	4	257	netdev://[00:00:00:00:00:04]	OutNacks	0	0	0	0
3	4	257	netdev://[00:00:00:00:00:04]	InSatisfiedInterests	4.1943e-13	0	0	0
3	4	257	netdev://[00:00:00:00:00:04]	InTimedOutInterests	0	0	0	0
3	4	257	netdev://[00:00:00:00:00:04]	OutSatisfiedInterests	4.1943e-13	0	0	0
3	4	257	netdev://[00:00:00:00:00:04]	OutTimedOutInterests	0	0	0	0
3	4	258	netdev://[00:00:00:00:00:09]	InInterests	4.1943e-13	1.26976e-14	0	0
3	4	258	netdev://[00:00:00:00:00:09]	OutInterests	4.1943e-13	1.39264e-14	0	0
3	4	258	netdev://[00:00:00:00:00:09]	InData	8.38861e-13	2.8713e-13	0	0
3	4	258	netdev://[00:00:00:00:00:09]	OutData	4.1943e-13	1.4295e-13	0	0
3	4	258	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
3	4	258	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
3	4	258	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	4.1943e-13	0	0	0
3	4	258	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
3	4	258	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	4.1943e-13	0	0	0
3	4	258	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
3	4	-1	all	SatisfiedInterests	8.38861e-13	0	0	0
3	4	-1	all	TimedOutInterests	0	0	0	0
3	5	1	internal://	InInterests	0	0	0	0
3	5	1	internal://	OutInterests	0	0	0	0
3	5	1	internal://	InData	0	0	0	0
3	5	1	internal://	OutData	0	0	0	0
3	5	1	internal://	InNacks	0	0	0	0
3	5	1	internal://	OutNacks	0	0	0	0
3	5	1	internal://	InSatisfiedInterests	0	0	0	0
3	5	1	internal://	InTimedOutInterests	0	0	0	0
3	5	1	internal://	OutSatisfiedInterests	3.00648e-19	0	0	0
3	5	1	internal://	OutTimedOutInterests	0	0	0	0
3	5	2	internal://	InInterests	0	0	0	0
3	5	2	internal://	OutInterests	0	0	0	0
3	5	2	internal://	InData	0	0	0	0
3	5	2	internal://	OutData	0	0	0	0
3	5	2	internal://	InNacks	0	0	0	0
3	5	2	internal://	OutNacks	0	0	0	0
3	5	2	internal://	InSatisfiedInterests	2.14748e-19	0	0	0
3	5	2	internal://	InTimedOutInterests	0	0	0	0
3	5	2	internal://	OutSatisfiedInterests	0	0	0	0
3	5	2	internal://	OutTimedOutInterests	0	0	0	0
3	5	256	internal://	InInterests	0	0	0	0
3	5	256	internal://	OutInterests	0	0	0	0
3	5	256	internal://	InData	0	0	0	0
3	5	256	internal://	OutData	0	0	0	0
3	5	256	internal://	InNacks	0	0	0	0
3	5	256	internal://	OutNacks	0	0	0	0
3	5	256	internal://	InSatisfiedInterests	8.58993e-20	0	0	0
3	5	256	internal://	InTimedOutInterests	0	0	0	0
3	5	256	internal://	OutSatisfiedInterests	0	0	0	0
3	5	256	internal://	OutTimedOutInterests	0	0	0	0
3	5	257	netdev://[00:00:00:00:00:06]	InInterests	4.1943e-13	1.39264e-14	0	0
3	5	257	netdev://[00:00:00:00:00:06]	OutInterests	4.1943e-13	1.26976e-14	0	0
3	5	257	netdev://[00:00:00:00:00:06]	InData	4.1943e-13	1.4295e-13	0	0
3	5	257	netdev://[00:00:00:00:00:06]	OutData	4.1943e-13	1.44179e-13	0	0
3	5	257	netdev://[00:00:00:00:00:06]	InNacks	0	0	0	0
3	5	257	netdev://[00:00:00:00:00:06]	OutNacks	0	0	0	0
3	5	257	netdev://[00:00:00:00:00:06]	InSatisfiedInterests	4.1943e-13	0	0	0
3	5	257	netdev://[00:00:00:00:00:06]	InTimedOutInterests	0	0	0	0
3	5	257	netdev://[00:00:00:00:00:06]	OutSatisfiedInterests	4.1943e-13	0	0	0
3	5	257	netdev://[00:00:00:00:00:06]	OutTimedOutInterests	0	0	0	0
3	5	258	netdev://[00:00:00:00:00:0b]	InInterests	4.1943e-13	1.26976e-14	0	0
3	5	258	netdev://[00:00:00:00:00:0b]	OutInterests	4.1943e-13	1.39264e-14	0	0
3	5	258	netdev://[00:00:00:00:00:0b]	InData	4.1943e-13	1.44179e-13	0	0
3	5	258	netdev://[00:00:00:00:00:0b]	OutData	4.1943e-13	1.4295e-13	0	0
3	5	258	netdev://[00:00:00:00:00:0b]	InNacks	0	0	0	0
3	5	258	netdev://[00:00:00:00:00:0b]	OutNacks	0	0	0	0
3	5	258	netdev://[00:00:00:00:00:0b]	InSatisfiedInterests	4.1943e-13	0	0	0
3	5	258	netdev://[00:00:00:00:00:0b]	InTimedOutInterests	0	0	0	0
3	5	258	netdev://[00:00:00:00:00:0b]	OutSatisfiedInterests	4.1943e-13	0	0	0
3	5	258	netdev://[00:00:00:00:00:0b]	OutTimedOutInterests	0	0	0	0
3	5	-1	all	SatisfiedInterests	8.38861e-13	0	0	0
3	5	-1	all	TimedOutInterests	0	0	0	0
3	6	1	internal://	InInterests	0	0	0	0
3	6	1	internal://	OutInterests	0	0	0	0
3	6	1	internal://	InData	0	0	0	0
3	6	1	internal://	OutData	0	0	0	0
3	6	1	internal://	InNacks	0	0	0	0
3	6	1	internal://	OutNacks	0	0	0	0
3	6	1	internal://	InSatisfiedInterests	0	0	0	0
3	6	1	internal://	InTimedOutInterests	0	0	0	0
3	6	1	internal://	OutSatisfiedInterests	4.29497e-19	0	0	0
3	6	1	internal://	OutTimedOutInterests	0	0	0	0
3	6	2	internal://	InInterests	0	0	0	0
3	6	2	internal://	OutInterests	0	0	0	0
3	6	2	internal://	InData	0	0	0	0
3	6	2	internal://	OutData	0	0	0	0
3	6	2	internal://	InNacks	0	0	0	0
3	6	2	internal://	OutNacks	0	0	0	0
3	6	2	internal://	InSatisfiedInterests	3.00648e-19	0	0	0
3	6	2	internal://	InTimedOutInterests	0	0	0	0
3	6	2	internal://	OutSatisfiedInterests	0	0	0	0
3	6	2	internal://	OutTimedOutInterests	0	0	0	0
3	6	256	internal://	InInterests	0	0	0	0
3	6	256	internal://	OutInterests	0	0	0	0
3	6	256	internal://	InData	0	0	0	0
3	6	256	internal://	OutData	0	0	0	0
3	6	256	internal://	InNacks	0	0	0	0
3	6	256	internal://	OutNacks	0	0	0	0
3	6	256	internal://	InSatisfiedInterests	1.28849e-19	0	0	0
3	6	256	internal://	InTimedOutInterests	0	0	0	0
3	6	256	internal://	OutSatisfiedInterests	0	0	0	0
3	6	256	internal://	OutTimedOutInterests	0	0	0	0
3	6	257	netdev://[00:00:00:00:00:08]	InInterests	4.1943e-13	1.39264e-14	0	0
3	6	257	netdev://[00:00:00:00:00:08]	OutInterests	4.1943e-13	1.26976e-14	0	0
3	6	257	netdev://[00:00:00:00:00:08]	InData	4.1943e-13	1.4295e-13	0	0
